STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
     1420;19490628;   5;   19.2;  11.5;   4.0; 1005.90;   54.00;-999;   28.6;    8.7;    5.3;-999;   0.0;   0;     -999;   0;eor
     1420;19490629;   5;   19.8;  12.1;   5.0; 1006.00;   53.00;-999;   26.3;   10.1;    5.2;-999;   0.0;   1;     -999;   0;eor
     1420;19490630;   5;   17.6;  11.6;   4.7; 1008.60;   57.00;-999;   27.1;   11.9;    7.6;-999;   0.0;   0;     -999;   0;eor
     1420;19490701;   5;   18.4;  12.7;   3.0; 1011.20;   60.00;-999;   25.3;   12.0;    8.1;-999;   0.0;   0;     -999;   0;eor
     1420;19490702;   5;   16.7;   9.9;   3.0; 1011.40;   53.00;-999;   22.6;   10.4;    6.1;-999;   0.0;   0;     -999;   0;eor
     1420;19490703;   5;   19.7;  11.6;   1.0; 1009.60;   52.00;-999;   26.4;    8.3;    4.8;-999;   0.0;   0;     -999;   0;eor
     1420;19490704;   5;   22.0;  13.1;   1.0; 1007.00;   51.00;-999;   28.0;   11.0;    8.9;-999;   0.0;   0;     -999;   0;eor
     1420;19490705;   5;   18.8;  12.5;   3.3; 1002.00;   56.00;-999;   29.3;   12.1;    9.9;-999;   1.5;   1;     -999;   0;eor
     1420;19490706;   5;   14.8;   9.9;   4.0; 1006.40;   59.00;-999;   19.4;    9.4;    7.6;-999;   0.0;   0;     -999;   0;eor
     1420;19490707;   5;   15.6;  10.3;   5.3; 1007.10;   59.00;-999;   20.0;    6.4;    3.8;-999;   0.0;   1;     -999;   0;eor
     1420;19490708;   5;   18.8;  13.9;   2.7; 1008.80;   65.00;-999;   23.1;    8.6;    5.2;-999;   0.0;   0;     -999;   0;eor
     1420;19490709;   5;   20.6;  12.9;   1.0; 1008.20;   56.00;-999;   26.1;   12.5;   10.9;-999;   0.0;   0;     -999;   0;eor
     1420;19490710;   5;   21.6;  13.3;   0.7; 1009.60;   53.00;-999;   27.8;   13.3;   10.3;-999;   0.0;   0;     -999;   0;eor
     1420;19490711;   5;   21.6;  12.8;   0.7; 1010.20;   53.00;-999;   28.0;   13.8;   11.7;-999;   0.0;   0;     -999;   0;eor
     1420;19490712;   5;   24.6;  13.2;   0.3; 1004.20;   44.00;-999;   30.7;   14.8;   12.2;-999;   0.0;   0;     -999;   0;eor
     1420;19490713;   5;   26.8;  12.8;   2.0;  997.50;   38.00;-999;   34.5;   14.7;   11.5;-999;   0.0;   0;     -999;   0;eor
     1420;19490714;   5;   23.8;  14.4;   2.3;  999.90;   48.00;-999;   30.0;   18.8;   16.3;-999;   0.0;   0;     -999;   0;eor
     1420;19490715;   5;   23.8;  15.6;   2.3;  998.70;   53.00;-999;   30.7;   13.6;   10.7;-999;   0.0;   1;     -999;   0;eor
     1420;19490716;   5;   21.6;  16.9;   3.0;  997.10;   64.00;-999;   28.8;   16.1;   13.1;-999;   1.6;   1;     -999;   0;eor
     1420;19490717;   5;   21.7;  12.1;   4.3; 1000.70;   48.00;-999;   28.1;   13.5;   11.3;-999;   0.0;   0;     -999;   0;eor
     1420;19490718;   5;   20.5;  11.9;   5.7; 1001.10;   48.00;-999;   26.0;   13.3;    9.6;-999;   0.0;   1;     -999;   0;eor
     1420;19490719;   5;   15.7;   9.9;   7.0; 1006.70;   55.00;-999;   19.0;   14.2;   12.8;-999;   0.0;   1;     -999;   0;eor
     1420;19490720;   5;   16.4;   9.6;   3.7; 1007.00;   52.00;-999;   22.0;   12.0;   10.4;-999;   0.0;   0;     -999;   0;eor
     1420;19490721;   5;   17.8;  10.7;   1.0; 1006.60;   54.00;-999;   23.5;    7.8;    4.2;-999;   0.0;   0;     -999;   0;eor
     1420;19490722;   5;   19.6;  14.1;   6.0; 1006.30;   63.00;-999;   25.3;   11.0;    8.1;-999;   0.0;   0;     -999;   0;eor
     1420;19490723;   5;   21.0;  15.3;   3.7; 1004.80;   61.00;-999;   26.4;   13.7;   11.9;-999;   0.0;   1;     -999;   0;eor
     1420;19490724;   5;   22.8;  12.7;   1.0; 1004.60;   48.00;-999;   28.7;   11.6;    9.2;-999;   0.0;   0;     -999;   0;eor
     1420;19490725;   5;   23.0;  11.9;   1.0; 1005.00;   44.00;-999;   30.2;   13.2;   11.3;-999;   0.0;   0;     -999;   0;eor
     1420;19490726;   5;   24.0;  13.5;   4.7; 1003.50;   48.00;-999;   31.9;   12.8;   11.0;-999;   0.0;   0;     -999;   0;eor
     1420;19490727;   5;   24.6;  15.3;   1.3; 1005.10;   51.00;-999;   30.1;   16.5;   13.9;-999;   0.0;   0;     -999;   0;eor
     1420;19490728;   5;   23.8;  14.9;   5.0; 1003.80;   51.00;-999;   30.9;   15.7;   13.6;-999;   0.0;   0;     -999;   0;eor
     1420;19490729;   5;   21.0;  12.4;   6.3; 1003.50;   51.00;-999;   25.7;   11.7;   10.1;-999;   0.0;   1;     -999;   0;eor
     1420;19490730;   5;   19.0;  11.3;   3.3; 1006.30;   52.00;-999;   24.2;   11.3;    8.0;-999;   0.0;   0;     -999;   0;eor
     1420;19490731;   5;   23.4;  10.7;   5.7; 1002.30;   41.00;-999;   29.6;   12.6;    9.9;-999;   0.0;   1;     -999;   0;eor
     1420;19490801;   5;   23.1;  14.4;   5.0;  997.50;   49.00;-999;   30.5;   17.8;   16.4;-999;   0.0;   0;     -999;   0;eor
     1420;19490802;   5;   19.8;  15.6;   6.3;  988.20;   67.00;-999;   29.6;   13.5;   11.0;-999;  13.3;   1;     -999;   0;eor
     1420;19490803;   5;   15.5;  13.7;   6.0;  993.20;   76.00;-999;   19.2;   14.5;   13.0;-999;   0.8;   1;     -999;   0;eor
     1420;19490804;   5;   15.6;  11.1;   4.7; 1004.70;   63.00;-999;   21.4;    9.8;    8.1;-999;   0.0;   0;     -999;   0;eor
     1420;19490805;   5;   17.6;  10.1;   0.0; 1005.20;   54.00;-999;   25.3;    6.9;    5.3;-999;   0.0;   0;     -999;   0;eor
     1420;19490806;   5;   23.0;  10.9;   2.3; 1002.30;   40.00;-999;   31.3;   12.6;   10.0;-999;   0.0;   0;     -999;   0;eor
     1420;19490807;   5;   24.0;  15.6;   3.3; 1002.00;   53.00;-999;   30.8;   16.6;   15.0;-999;   0.0;   0;     -999;   0;eor
     1420;19490808;   5;   24.9;  17.5;   6.0; 1000.60;   55.00;-999;   33.9;   15.9;   14.1;-999;  36.0;   1;     -999;   0;eor
     1420;19490809;   5;   18.6;  19.2;   6.0; 1005.60;   87.00;-999;   23.3;   17.0;   17.4;-999;   8.2;   1;     -999;   0;eor
     1420;19490810;   5;   18.0;  12.9;   2.3; 1012.20;   62.00;-999;   22.1;   13.0;   12.4;-999;   0.0;   1;     -999;   0;eor
     1420;19490811;   5;   12.9;  13.3;   8.0; 1007.80;   87.00;-999;   16.6;   11.0;   10.1;-999;   6.0;   1;     -999;   0;eor
     1420;19490812;   5;   14.6;  10.7;   5.3; 1014.60;   64.00;-999;   17.8;    9.7;    8.2;-999;   0.0;   1;     -999;   0;eor
     1420;19490813;   5;   14.4;  11.1;   1.7; 1016.40;   68.00;-999;   20.5;    8.7;    7.5;-999;   0.0;   0;     -999;   0;eor
     1420;19490814;   5;   16.2;  11.6;   0.3; 1012.80;   65.00;-999;   23.3;    7.0;    5.0;-999;   0.0;   0;     -999;   0;eor
     1420;19490815;   5;   19.2;  14.0;   0.7; 1009.00;   64.00;-999;   26.0;    9.7;    7.6;-999;   0.0;   0;     -999;   0;eor
     1420;19490816;   5;   21.8;  15.7;   3.0; 1004.30;   62.00;-999;   28.2;   13.2;   10.6;-999;   0.0;   1;     -999;   0;eor
     1420;19490817;   5;   15.5;   9.9;   6.3; 1007.40;   56.00;-999;   21.8;   13.3;   14.7;-999;   0.0;   0;     -999;   0;eor
     1420;19490818;   5;   14.7;  10.1;   6.0; 1010.00;   60.00;-999;   18.9;    8.8;    7.0;-999;   0.0;   0;     -999;   0;eor
     1420;19490819;   5;   13.6;  11.3;   7.0; 1009.80;   74.00;-999;   18.1;    6.1;    4.2;-999;   1.2;   1;     -999;   0;eor
     1420;19490820;   5;   17.6;  16.1;   6.7; 1008.00;   80.00;-999;   21.2;   12.0;   11.4;-999;   0.0;   1;     -999;   0;eor
     1420;19490821;   5;   17.4;  11.6;   0.0; 1008.80;   61.00;-999;   23.7;   10.3;    8.8;-999;   0.0;   0;     -999;   0;eor
     1420;19490822;   5;   20.1;  12.1;   1.3; 1007.60;   55.00;-999;   29.1;   10.2;    7.5;-999;   0.0;   0;     -999;   0;eor
     1420;19490823;   5;   21.0;  14.3;   6.7; 1006.00;   59.00;-999;   29.7;   11.3;    9.3;-999;   0.0;   0;     -999;   0;eor
     1420;19490824;   5;   19.0;  18.1;   7.7; 1008.00;   81.00;-999;   21.5;   16.1;   13.0;-999;   7.2;   1;     -999;   0;eor
     1420;19490825;   5;   19.8;  18.4;   5.3; 1007.40;   82.00;-999;   25.3;   14.4;   13.2;-999;   4.7;   1;     -999;   0;eor
     1420;19490826;   5;   21.1;  18.8;   7.0; 1005.80;   77.00;-999;   27.0;   14.4;   13.3;-999;   0.2;   1;     -999;   0;eor
     1420;19490827;   5;   20.7;  20.0;   7.0; 1005.60;   81.00;-999;   26.5;   16.3;   15.3;-999;   7.9;   1;     -999;   0;eor
     1420;19490828;   5;   20.3;  19.6;   7.0; 1007.20;   83.00;-999;   25.0;   15.5;   15.5;-999;   0.0;   0;     -999;   0;eor
     1420;19490829;   5;   19.2;  19.1;   4.7; 1007.50;   84.00;-999;   21.7;   17.2;   16.1;-999;   0.0;   1;     -999;   0;eor
     1420;19490830;   5;   18.2;  17.2;   3.7; 1007.80;   83.00;-999;   24.8;   13.2;   12.1;-999;   0.0;   0;     -999;   0;eor
     1420;19490831;   5;   20.8;  16.4;   2.3; 1005.10;   68.00;-999;   28.2;   13.4;   12.8;-999;   1.5;   1;     -999;   0;eor
     1420;19490901;   5;   21.4;  19.3;   5.0; 1000.00;   76.00;-999;   28.6;   17.0;   15.0;-999;   5.5;   1;     -999;   0;eor
     1420;19490902;   5;   20.1;  19.6;   6.3;  999.80;   83.00;-999;   24.5;   15.8;   14.7;-999;   0.0;   1;     -999;   0;eor
     1420;19490903;   5;   21.1;  18.3;   2.0; 1002.70;   76.00;-999;   28.2;   14.4;   12.9;-999;   0.0;   0;     -999;   0;eor
     1420;19490904;   5;   22.6;  16.3;   0.3; 1006.20;   62.00;-999;   30.9;   15.0;   13.2;-999;   0.0;   0;     -999;   0;eor
     1420;19490905;   5;   23.1;  15.3;   0.0; 1006.60;   55.00;-999;   31.5;   17.8;   14.7;-999;   0.0;   0;     -999;   0;eor
     1420;19490906;   5;   24.5;  15.3;   0.0; 1006.60;   52.00;-999;   32.6;   16.2;   13.9;-999;   0.9;   1;     -999;   0;eor
     1420;19490907;   5;   18.8;  18.4;   7.0; 1007.20;   82.00;-999;   23.8;   16.8;   15.0;-999;  15.5;   1;     -999;   0;eor
     1420;19490908;   5;   16.4;  16.1;   5.7; 1010.00;   85.00;-999;   20.2;   13.8;   13.4;-999;   0.1;   1;     -999;   0;eor
     1420;19490909;   5;   16.1;  13.3;   3.3; 1009.50;   74.00;-999;   22.4;   12.8;   11.3;-999;   0.0;   0;     -999;   0;eor
     1420;19490910;   5;   15.6;  14.0;   1.0; 1007.10;   79.00;-999;   22.4;   10.3;    8.7;-999;   0.0;   0;     -999;   0;eor
     1420;19490911;   5;   16.8;  12.7;   1.3; 1009.60;   68.00;-999;   24.0;   12.1;   10.1;-999;   0.0;   0;     -999;   0;eor
     1420;19490912;   5;   18.0;  12.3;   2.0; 1008.70;   62.00;-999;   25.1;   11.2;    8.9;-999;   0.0;   0;     -999;   0;eor
     1420;19490913;   5;   19.0;  12.9;   3.0; 1000.70;   60.00;-999;   25.8;   10.9;   10.0;-999;  10.3;   1;     -999;   0;eor
     1420;19490914;   5;   17.3;  16.8;   4.3;  998.80;   84.00;-999;   21.6;   14.3;   13.6;-999;   2.5;   1;     -999;   0;eor
     1420;19490915;   5;   17.3;  17.2;   3.0;  998.40;   85.00;-999;   22.8;   12.6;   11.0;-999;   4.3;   1;     -999;   0;eor
     1420;19490916;   5;   16.1;  15.9;   4.3; 1001.00;   85.00;-999;   20.6;   12.8;   11.2;-999;   0.4;   1;     -999;   0;eor
     1420;19490917;   5;   13.2;  13.3;   5.3; 1005.00;   87.00;-999;   17.6;    9.4;    7.6;-999;   1.2;   1;     -999;   0;eor
     1420;19490918;   5;   13.4;  12.0;   2.7; 1005.40;   80.00;-999;   19.7;    7.9;    6.0;-999;   0.0;   1;     -999;   0;eor
     1420;19490919;   5;   13.1;  12.7;   3.7; 1004.40;   83.00;-999;   19.5;    7.0;    5.3;-999;   0.0;   1;     -999;   0;eor
     1420;19490920;   5;   13.6;  12.5;   5.7; 1005.20;   82.00;-999;   19.7;    8.6;    7.1;-999;   0.0;   1;     -999;   0;eor
     1420;19490921;   5;   13.9;  14.4;   5.3; 1003.10;   90.00;-999;   16.7;    9.7;    8.0;-999;   0.2;   1;     -999;   0;eor
     1420;19490922;   5;   18.4;  17.6;   3.3; 1003.80;   83.00;-999;   23.8;   12.1;    9.9;-999;   0.0;   0;     -999;   0;eor
     1420;19490923;   5;   20.5;  18.1;   2.7; 1003.80;   75.00;-999;   26.2;   15.7;   13.9;-999;   0.0;   0;     -999;   0;eor
     1420;19490924;   5;   20.2;  17.1;   3.0; 1002.00;   72.00;-999;   25.7;   14.5;   12.9;-999;   0.0;   0;     -999;   0;eor
     1420;19490925;   5;   18.0;  15.5;   0.3; 1006.80;   74.00;-999;   24.5;   13.4;   11.4;-999;   0.0;   1;     -999;   0;eor
     1420;19490926;   5;   18.6;  15.5;   2.7; 1012.20;   74.00;-999;   25.6;    9.9;    8.5;-999;   0.0;   0;     -999;   0;eor
     1420;19490927;   5;   16.6;  14.5;   0.7; 1012.30;   77.00;-999;   23.7;   11.8;   10.1;-999;   0.0;   0;     -999;   0;eor
     1420;19490928;   5;   15.9;  12.8;   0.7; 1010.40;   73.00;-999;   22.8;   10.5;    6.1;-999;   0.0;   0;     -999;   0;eor
     1420;19490929;   5;   14.1;  12.4;   0.3; 1007.50;   78.00;-999;   22.6;    7.9;    5.3;-999;   0.0;   0;     -999;   0;eor
     1420;19490930;   5;   14.2;  12.3;   4.0; 1004.00;   78.00;-999;   22.6;    7.8;    5.4;-999;   0.0;   0;     -999;   0;eor
     1420;19491001;   5;   14.3;  12.9;   4.7; 1003.50;   80.00;-999;   21.0;    8.6;    5.2;-999;   0.0;   0;     -999;   0;eor
     1420;19491002;   5;   12.8;  11.5;   3.3; 1007.90;   77.00;-999;   18.5;    7.7;    5.0;-999;   0.0;   0;     -999;   0;eor
     1420;19491003;   5;   13.9;  11.6;   5.3; 1012.20;   78.00;-999;   20.3;    3.0;    1.0;-999;   0.0;   0;     -999;   0;eor
     1420;19491004;   5;   14.4;  12.8;   2.0; 1014.00;   77.00;-999;   20.0;   12.0;   10.3;-999;   0.0;   0;     -999;   0;eor
     1420;19491005;   5;   13.2;  11.9;   1.0; 1008.00;   78.00;-999;   20.6;    7.5;    6.0;-999;   0.0;   0;     -999;   0;eor
     1420;19491006;   5;   12.4;  12.5;   7.3; 1005.50;   87.00;-999;   19.3;    7.3;    4.2;-999;   0.0;   0;     -999;   0;eor
     1420;19491007;   5;   13.4;  12.0;   0.7; 1003.50;   79.00;-999;   19.2;    7.4;    3.7;-999;   0.0;   0;     -999;   0;eor
     1420;19491008;   5;   13.5;  11.6;   0.0;  999.80;   75.00;-999;   22.1;    8.8;    7.1;-999;   0.0;   0;     -999;   0;eor
     1420;19491009;   5;   11.8;  11.7;   3.0; 1000.60;   84.00;-999;   17.1;    5.0;    3.0;-999;   2.6;   1;     -999;   0;eor
     1420;19491010;   5;   13.4;  14.3;   6.0; 1006.60;   89.00;-999;   18.2;   10.7;    9.9;-999;   0.0;   0;     -999;   0;eor
     1420;19491011;   5;   12.1;  12.3;   4.0; 1009.80;   86.00;-999;   19.2;    7.6;    5.5;-999;   0.6;   1;     -999;   0;eor
     1420;19491012;   5;   13.3;  14.4;   8.0; 1014.80;   93.00;-999;   17.7;    8.5;    6.1;-999;   7.0;   1;     -999;   0;eor
     1420;19491013;   5;   13.3;  14.5;   4.7; 1017.60;   93.00;-999;   18.2;   11.8;   12.1;-999;   0.0;   0;     -999;   0;eor
     1420;19491014;   5;   12.9;  13.2;   3.3; 1012.70;   88.00;-999;   20.1;    7.2;    7.6;-999;   0.0;   0;     -999;   0;eor
     1420;19491015;   5;   11.0;  12.5;   8.0; 1009.10;   98.00;-999;   12.2;    6.2;    4.8;-999;   0.0;   1;     -999;   0;eor
     1420;19491016;   5;   12.0;  13.5;   7.3; 1005.20;   92.00;-999;   17.4;    9.6;   10.1;-999;   0.0;   0;     -999;   0;eor
     1420;19491017;   5;   12.1;  13.1;   5.0; 1002.80;   91.00;-999;   14.9;    8.2;    8.7;-999;   1.1;   1;     -999;   0;eor
     1420;19491018;   5;   11.4;  10.8;   6.0; 1005.40;   80.00;-999;   15.7;    6.0;    3.0;-999;   0.0;   0;     -999;   0;eor
     1420;19491019;   5;   13.3;  11.7;   7.3; 1000.70;   80.00;-999;   17.8;    6.0;    3.1;-999;   2.1;   1;     -999;   0;eor
     1420;19491020;   5;   13.6;  13.2;   3.7; 1001.90;   82.00;-999;   19.1;   10.7;    8.0;-999;   0.0;   0;     -999;   0;eor
     1420;19491021;   5;   13.6;  13.7;   7.3;  997.10;   88.00;-999;   19.5;    7.6;    5.2;-999;   3.7;   1;     -999;   0;eor
     1420;19491022;   5;   10.5;  10.1;   2.7; 1003.80;   80.00;-999;   14.4;    7.4;    6.1;-999;   0.4;   1;     -999;   0;eor
     1420;19491023;   5;   13.3;  11.3;   7.3; 1000.70;   75.00;-999;   15.8;    9.1;    7.5;-999;   0.1;   1;     -999;   0;eor
     1420;19491024;   5;   10.6;  12.4;   8.0;  997.10;   91.00;-999;   14.0;    8.6;    9.8;-999;  29.6;   1;     -999;   0;eor
     1420;19491025;   5;   11.0;  12.5;   5.3; 1001.10;   96.00;-999;   12.8;    7.3;    7.4;-999;   0.9;   1;     -999;   0;eor
     1420;19491026;   5;   13.6;  11.2;   5.0;  995.90;   69.00;-999;   16.6;    6.8;    6.3;-999;   0.0;   1;     -999;   0;eor
     1420;19491027;   5;    6.9;   7.3;   6.0; 1009.20;   73.00;-999;   12.0;    3.8;    6.0;-999;   0.0;   1;     -999;   0;eor
     1420;19491028;   5;    4.3;   6.5;   2.3; 1018.20;   79.00;-999;    9.2;   -0.2;   -2.2;-999;   0.0;   0;     -999;   0;eor
     1420;19491029;   5;    3.6;   5.5;   6.3; 1014.70;   72.00;-999;    7.6;   -0.2;   -1.6;-999;   0.0;   0;     -999;   0;eor
     1420;19491030;   5;    3.0;   5.7;   3.7; 1015.40;   74.00;-999;    6.7;    1.6;    0.0;-999;   0.0;   0;     -999;   0;eor
     1420;19491031;   5;    3.2;   5.6;   3.7; 1018.60;   70.00;-999;    7.1;    1.1;   -1.8;-999;   0.0;   0;     -999;   0;eor
     1420;19491101;   5;    1.0;   4.4;   0.0; 1018.40;   67.00;-999;    6.0;   -1.7;   -3.8;-999;   0.0;   0;     -999;   0;eor
     1420;19491102;   5;   -0.1;   4.4;   2.0; 1018.30;   71.00;-999;    4.8;   -2.6;   -4.8;-999;   0.0;   0;     -999;   0;eor
     1420;19491103;   5;    0.2;   4.3;   0.0; 1018.00;   72.00;-999;    6.4;   -5.5;   -7.1;-999;   0.0;   0;     -999;   0;eor
     1420;19491104;   5;   -1.3;   4.7;   2.7; 1016.00;   83.00;-999;    6.1;   -5.4;   -6.8;-999;   0.0;   0;     -999;   0;eor
     1420;19491105;   5;   -0.2;   5.1;   5.7;  998.80;   87.00;-999;    1.9;   -6.2;   -7.5;-999;   0.0;   1;     -999;   0;eor
     1420;19491106;   5;    0.6;   6.1;   6.3;  982.20;   93.00;-999;    5.1;   -2.4;   -4.3;-999;   1.0;   7;     -999;   0;eor
     1420;19491107;   5;    2.6;   6.5;   5.7;  983.90;   90.00;-999;    5.1;   -0.8;   -3.3;-999;   0.4;   1;     -999;   0;eor
     1420;19491108;   5;    3.4;   7.2;   7.7;  987.90;   92.00;-999;    6.3;    0.5;   -0.8;-999;   6.1;   1;     -999;   0;eor
     1420;19491109;   5;    5.4;   7.7;   7.7;  999.50;   86.00;-999;    7.5;    2.9;    0.8;-999;   2.0;   1;     -999;   0;eor
     1420;19491110;   5;    7.4;   9.6;   5.0;  996.70;   92.00;-999;   10.7;    4.2;    3.2;-999;   3.9;   1;     -999;   0;eor
     1420;19491111;   5;    8.6;   9.5;   7.0;  996.70;   84.00;-999;   11.0;    4.5;    2.4;-999;   2.0;   1;     -999;   0;eor
     1420;19491112;   5;   10.6;   9.6;   6.0;  992.20;   74.00;-999;   12.4;    7.1;    6.9;-999;   5.1;   1;     -999;   0;eor
     1420;19491113;   5;    6.1;   7.9;   8.0;  993.40;   82.00;-999;    9.8;    4.4;    4.5;-999;   3.1;   1;     -999;   0;eor
     1420;19491114;   5;    6.2;   8.4;   7.0; 1001.80;   86.00;-999;    7.4;    5.4;    4.2;-999;   0.4;   1;     -999;   0;eor
     1420;19491115;   5;    6.2;   7.1;   5.7; 1009.40;   75.00;-999;    8.9;    3.3;    2.0;-999;   0.0;   1;     -999;   0;eor
     1420;19491116;   5;    5.0;   7.3;   8.0; 1005.20;   83.00;-999;    6.2;    4.4;    2.5;-999;   0.1;   1;     -999;   0;eor
     1420;19491117;   5;    4.1;   7.5;   7.7; 1000.40;   89.00;-999;    6.5;    1.3;    3.2;-999;   0.0;   1;     -999;   0;eor
     1420;19491118;   5;    1.5;   6.1;   0.3;  993.60;   88.00;-999;    7.7;   -2.0;   -3.5;-999;   0.0;   0;     -999;   0;eor
     1420;19491119;   5;    4.1;   6.4;   6.0;  993.40;   82.00;-999;    6.5;   -2.6;   -4.2;-999;   0.1;   1;     -999;   0;eor
     1420;19491120;   5;    8.9;   8.1;   7.0;  997.40;   73.00;-999;   10.3;    2.3;    0.5;-999;   0.0;   1;     -999;   0;eor
     1420;19491121;   5;    9.7;   8.1;   6.7;  998.80;   70.00;-999;   12.8;    5.7;    5.0;-999;   0.8;   1;     -999;   0;eor
     1420;19491122;   5;    9.7;  10.1;   8.0;  991.90;   82.00;-999;   12.7;    7.8;    6.1;-999;   6.3;   1;     -999;   0;eor
     1420;19491123;   5;    6.4;   8.5;   4.3;  983.20;   88.00;-999;   10.1;    2.9;    2.2;-999;   0.0;   0;     -999;   0;eor
     1420;19491124;   5;    5.6;   8.5;   8.0;  980.30;   92.00;-999;    7.1;    3.9;    4.1;-999;   0.5;   1;     -999;   0;eor
     1420;19491125;   5;    4.0;   7.7;   4.0;  989.00;   90.00;-999;    9.6;    1.4;    2.8;-999;   0.0;   0;     -999;   0;eor
     1420;19491126;   5;    3.5;   7.2;   6.0;  986.70;   92.00;-999;    6.5;    0.0;    0.8;-999;   8.8;   1;     -999;   0;eor
     1420;19491127;   5;    4.8;   8.0;   8.0;  981.50;   91.00;-999;    5.8;    3.8;    4.1;-999;   3.3;   1;     -999;   0;eor
     1420;19491128;   5;    4.7;   7.5;   7.3;  991.10;   85.00;-999;    5.8;    4.0;    3.3;-999;   1.2;   1;     -999;   0;eor
     1420;19491129;   5;    1.6;   5.6;   7.3; 1006.20;   81.00;-999;    4.7;   -0.9;   -1.8;-999;   0.0;   1;     -999;   0;eor
     1420;19491130;   5;    2.3;   6.5;   7.7; 1010.30;   90.00;-999;    3.8;   -1.4;   -4.3;-999;   0.0;   1;     -999;   0;eor
     1420;19491201;   5;   -0.6;   5.9;   8.0; 1005.50;   99.00;-999;    2.7;   -1.0;    0.0;-999;   0.0;   0;     -999;   0;eor
     1420;19491202;   5;    2.4;   6.1;   6.3;  996.30;   87.00;-999;    4.1;   -1.6;   -3.9;-999;   0.5;   1;     -999;   0;eor
     1420;19491203;   5;    4.2;   6.9;   7.3;  995.50;   88.00;-999;    6.3;    1.0;    0.0;-999;   7.6;   1;     -999;   0;eor
     1420;19491204;   5;    6.4;   7.6;   5.7;  991.20;   78.00;-999;    8.6;    5.6;    5.0;-999;   3.8;   1;     -999;   0;eor
     1420;19491205;   5;    5.6;   7.7;   7.3;  993.50;   82.00;-999;    8.4;    4.1;    2.2;-999;   3.3;   1;     -999;   0;eor
     1420;19491206;   5;    4.8;   7.2;   7.3;  999.90;   85.00;-999;    6.3;    1.8;    1.1;-999;   2.1;   1;     -999;   0;eor
     1420;19491207;   5;   10.5;  10.3;   8.0;  999.60;   80.00;-999;   11.9;    5.1;    4.2;-999;   0.5;   1;     -999;   0;eor
     1420;19491208;   5;   11.2;  10.0;   6.7;  991.10;   76.00;-999;   12.1;    9.1;    8.1;-999;   3.1;   1;     -999;   0;eor
     1420;19491209;   5;    4.4;   8.0;   5.7;  987.80;   90.00;-999;   11.7;    2.2;    5.8;-999;   0.5;   1;     -999;   0;eor
     1420;19491210;   5;   -0.1;   5.2;   7.0;  994.00;   86.00;-999;    3.6;   -3.4;   -4.8;-999;   0.0;   0;     -999;   0;eor
     1420;19491211;   5;    2.0;   5.7;   5.7; 1002.30;   82.00;-999;    3.7;   -1.4;   -2.4;-999;   3.0;   8;     -999;   0;eor
     1420;19491212;   5;    2.3;   6.0;   7.3; 1009.00;   83.00;-999;    2.6;    1.1;   -0.3;-999;   0.2;   8;     -999;   0;eor
     1420;19491213;   5;   -1.8;   5.2;   1.0; 1011.40;   94.00;-999;    3.0;   -3.6;   -3.8;-999;   0.0;   0;     -999;   0;eor
